nameWithOwner,classes_n,total_loc,total_comment_lines,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
zlt2000/microservices-platform,351.0,7615.0,,6.327635327635328,5.0,5.695442272384356,1.245014245014245,1.0,0.5730339679006197,6.330484330484331,0.0,31.20392208945461
kyleduo/SwitchButton,27.0,1543.0,,4.37037037037037,2.0,6.215044700304305,1.4074074074074074,1.0,0.6360490582953523,82.48148148148148,0.0,416.8850026243514
grobidOrg/grobid,569.0,64436.0,,4.971880492091389,3.0,6.941854849120377,1.2355008787346222,1.0,0.5314789394843635,138.1792618629174,0.0,2093.9900502353557
hongyangAndroid/baseAdapter,50.0,1563.0,,4.88,3.0,4.855630016500728,1.32,1.0,0.551065757771026,18.28,0.0,77.35342689927334
saysky/ForestBlog,86.0,2437.0,,5.104651162790698,3.0,5.264820134947781,1.069767441860465,1.0,0.25624885305538925,12.686046511627907,0.0,46.04378009419423
stleary/JSON-java,104.0,13048.0,,3.144230769230769,1.0,5.472647376311746,1.1923076923076923,1.0,0.5924594628207781,368.65384615384613,1.0,1703.1050727195102
google/cameraview,72.0,2983.0,,4.833333333333333,3.0,5.312753722193046,1.2638888888888888,1.0,0.581233645671618,12.125,0.0,34.1665092175463
spring-attic/spring-security-oauth,975.0,34283.0,,6.056410256410256,4.0,6.410167218881424,1.5928205128205128,1.0,1.46532464939374,13.164102564102564,0.0,73.15080863877665
cjlin1/libsvm,34.0,3152.0,,3.264705882352941,1.5,4.040018178247521,1.3529411764705883,1.0,0.8835998319950069,19.61764705882353,0.0,100.043631301512
hansonwang99/Spring-Boot-In-Action,134.0,2714.0,,3.8656716417910446,3.0,3.339873134270874,1.1194029850746268,1.0,0.42558718604224105,6.007462686567164,0.0,15.608700228941009
SPLWare/esProc,2658.0,428471.0,,6.691121143717081,5.0,7.810982358944324,2.112114371708051,2.0,1.4675757788367019,97.67343867569602,1.0,879.7638626929405
charles2gan/GDA-android-reversing-Tool,16.0,567.0,,2.5625,2.5,1.459166428707386,1.0,1.0,0.0,57.375,0.0,228.1680301882803
pardom-zz/ActiveAndroid,62.0,3158.0,,5.435483870967742,3.0,5.541559725227201,1.7419354838709677,1.0,1.0232619630132658,22.080645161290324,3.0,80.10757079039158
jgilfelt/chuck,42.0,1698.0,,5.904761904761905,4.0,6.58457000396001,1.380952380952381,1.0,0.6608339503023748,55.73809523809524,0.5,281.548424074301
bytedeco/javacpp,215.0,27090.0,,5.911627906976745,5.0,6.981725454942318,2.0093023255813955,2.0,1.2417604991076576,151.13953488372093,1.0,382.456996629439
981011512/--,5069.0,338075.0,,3.5555336358256064,2.0,7.201513933637038,2.9202998619057015,2.0,52.98466256824925,440.4263168277767,0.0,5564.68593074571
bepass-org/oblivion,58.0,2641.0,,5.637931034482759,4.0,6.037015283980981,1.4827586206896552,1.0,0.7068928629298941,11.620689655172415,0.5,46.81910975352396
Heeexy/SpringBoot-Shiro-Vue,27.0,633.0,,5.777777777777778,6.0,4.9015957631817235,1.4074074074074074,1.0,0.9710921393049906,9.444444444444445,0.0,30.628460034787313
karma9874/AndroRAT,55.0,1793.0,,2.8727272727272726,2.0,3.834804285191606,1.1636363636363636,1.0,0.37335497772755005,1.3818181818181818,0.0,5.005518839762654
ant-media/Ant-Media-Server,1191.0,106366.0,,5.716204869857263,3.0,9.399359769275712,1.325776658270361,1.0,0.7262188575547671,163.95969773299748,1.0,2127.568474851299
JZ-Darkal/AndroidHttpCapture,317.0,15900.0,,4.712933753943218,3.0,6.567776383146375,1.416403785488959,1.0,0.7976125378226911,37.003154574132495,0.0,259.30461411515523
discord-jda/JDA,1437.0,72785.0,,8.600556715379263,6.0,12.377328979644743,1.8281141266527487,1.0,1.1926376368901996,129.1231732776618,3.0,1324.9824835123052
wdullaer/MaterialDateTimePicker,73.0,7536.0,,6.589041095890411,5.0,7.414017535194839,1.4657534246575343,1.0,0.6254374420449419,127.63013698630137,1.0,461.74546580368144
rememberber/WePush,276.0,22791.0,,6.829710144927536,2.5,7.8959129535617345,1.5797101449275361,1.0,1.4687612304395024,25.14855072463768,1.0,111.7037463263722
CalebFenton/simplify,311.0,21150.0,,8.983922829581994,8.0,7.396363451298411,1.3729903536977492,1.0,0.7677640745047902,20.742765273311896,0.0,75.9810974205547
chewiebug/GCViewer,291.0,20453.0,,5.274914089347079,4.0,4.803018760814061,2.1649484536082473,1.0,2.3356919333847594,49.044673539518904,1.0,236.70604802118353
romandanylyk/PageIndicatorView,72.0,3532.0,,5.5,4.0,5.536053406890478,1.5,1.0,0.712068994916312,22.805555555555557,1.0,161.99570841897597
gabrielemariotti/cardslib,811.0,32257.0,,5.901356350184956,4.0,6.108293138972884,2.177558569667078,1.0,2.038042987094328,18.620221948212084,0.0,104.38245813294783
zongzibinbin/MallChat,444.0,9260.0,,6.2274774774774775,5.0,6.495357740557571,1.2027027027027026,1.0,0.4649249478419735,4.4391891891891895,0.0,14.946507938874399
yasserg/crawler4j,83.0,4736.0,,5.27710843373494,4.0,5.709028478736603,1.3132530120481927,1.0,0.5615247283691833,55.89156626506024,1.0,331.0668642231373
linhaojun857/aurora,299.0,4956.0,,7.287625418060201,6.0,6.591957733370745,1.117056856187291,1.0,0.3613129025305486,7.25752508361204,0.0,80.0901164119167
RedSpider1/concurrent,0.0,0.0,,,,,,,,,,
h2database/h2database,1675.0,231739.0,,5.923582089552239,4.0,10.488322530446224,2.008955223880597,2.0,1.5016648808445519,176.99462686567165,3.0,1601.2044012613326
Netflix/ribbon,709.0,21769.0,,4.346967559943582,2.0,5.949961541471621,1.2665726375176305,1.0,0.6623636961469136,13.396332863187588,0.0,99.99594363570584
apache/rocketmq-externals,275.0,11795.0,,5.749090909090909,4.0,5.901158884307112,1.250909090909091,1.0,0.5592202363356255,16.45090909090909,0.0,88.28136189853207
nICEnnnnnnnLee/BilibiliDown,262.0,19863.0,,4.206106870229007,2.0,4.249349839387258,1.7213740458015268,1.0,1.3542331889492916,42.18702290076336,1.0,307.53279634393175
objectbox/objectbox-java,396.0,24758.0,,5.138888888888889,4.0,5.208892375060636,1.7651515151515151,1.0,1.8398948036171647,105.61616161616162,0.0,492.221478544641
SplashCodes/JAViewer,179.0,6309.0,,5.787709497206704,4.0,6.352002674948252,1.5977653631284916,1.0,0.9150400806143005,11.64804469273743,0.0,73.79461426465959
hussien89aa/AndroidTutorialForBeginners,126.0,3854.0,,4.531746031746032,3.5,4.872266836595069,1.4523809523809523,1.0,0.6882690503823965,2.753968253968254,0.0,7.037825241293231
puniverse/quasar,1349.0,52770.0,,3.467753891771683,2.0,5.024852721928402,1.5240919199406968,1.0,1.2536199845760407,35.99703484062268,0.0,433.68064696505905
ReChronoRain/HyperCeiler,1765.0,57252.0,,3.818696883852691,3.0,5.089336981241801,1.3711048158640227,1.0,0.5703990455873441,13.113881019830028,0.0,80.10751742517293
chentao0707/SimplifyReader,632.0,34709.0,,4.555379746835443,2.0,7.008943992756588,1.3876582278481013,1.0,0.890185733728874,60.29430379746835,0.0,341.9148309152902
zhanghai/Douya,1244.0,44643.0,,5.552250803858521,4.0,6.378867192495272,1.57475884244373,1.0,0.9677201262148066,28.39790996784566,1.0,198.59895842339947
javagrowing/JGrowing,19.0,329.0,,1.5263157894736843,1.0,1.6789024540730166,1.0,1.0,0.0,1.9473684210526316,1.0,4.402949569581817
tiann/epic,149.0,5127.0,,3.228187919463087,3.0,5.287824880274276,1.6241610738255035,1.0,0.8259025371718791,30.395973154362416,1.0,219.89898844426295
go-lang-plugin-org/go-lang-idea-plugin,1132.0,45363.0,,8.03886925795053,6.0,8.733113793346687,2.0742049469964665,2.0,1.3283838676305082,110.02915194346289,3.0,2012.3361862887625
danielzeller/Depth-LIB-Android-,108.0,3771.0,,3.787037037037037,2.0,4.604043176242908,1.212962962962963,1.0,0.4334371630540838,13.351851851851851,0.0,54.5154209195336
square/sqlbrite,106.0,3329.0,,4.69811320754717,2.0,5.878402457617942,1.3584905660377358,1.0,0.7707594182768925,4.30188679245283,0.0,27.94149323184352
jdamcd/android-crop,31.0,1676.0,,4.290322580645161,1.0,5.562934168147218,1.3870967741935485,1.0,0.6672040844618539,26.483870967741936,0.0,80.43418467614455
phishman3579/java-algorithms-implementation,439.0,31758.0,,3.710706150341686,3.0,3.6634252010119677,1.5831435079726652,1.0,2.173268093306907,7.050113895216401,0.0,24.60838932822431
201206030/novel-plus,414.0,15510.0,,6.528985507246377,3.0,7.274811792730048,1.2198067632850242,1.0,0.4693965641991772,46.15700483091788,1.0,123.73891512156733
alibaba/dexposed,36.0,2414.0,,2.9166666666666665,2.0,3.237062160134005,1.6944444444444444,1.0,1.3484264786238693,82.83333333333333,0.0,424.4142518140232
jacoco/jacoco,962.0,37397.0,,4.11018711018711,3.0,4.37145220102046,1.4324324324324325,1.0,0.6798023432726215,12.444906444906445,0.0,79.3424562857121
IoT-Technology/IoT-Technical-Guide,294.0,5235.0,,4.085034013605442,3.0,4.327416427152893,1.248299319727891,1.0,0.49182445625187626,3.163265306122449,0.0,12.064129447892862
azkaban/azkaban,1283.0,93861.0,,6.4832424006235385,4.0,8.047944753267664,1.3694466095089635,1.0,0.8603242445988488,35.83632112236945,1.0,172.51856855324203
castorflex/SmoothProgressBar,48.0,2208.0,,4.854166666666667,3.0,5.002082899486306,1.2291666666666667,1.0,0.47218745526305694,26.3125,0.0,95.33929471640367
Flipboard/bottomsheet,68.0,2578.0,,4.897058823529412,3.0,5.907596187359632,1.3676470588235294,1.0,0.6670141032030862,27.66176470588235,0.0,176.51583247192656
Freeyourgadget/Gadgetbridge,4395.0,242946.0,,5.351080773606371,3.0,8.58791163793264,1.8382252559726961,2.0,1.4409937333970992,38.69419795221843,0.0,335.3889558517678
HotBitmapGG/bilibili-android-client,559.0,38892.0,,4.92128801431127,3.0,6.313570846412489,1.8175313059033988,1.0,1.1711803570234955,42.7906976744186,3.0,173.10272351474444
water8394/flink-recommandSystem-demo,77.0,1835.0,,3.727272727272727,3.0,3.7614259741289175,1.077922077922078,1.0,0.2698066445201162,6.402597402597403,1.0,15.620718141941909
JakeWharton/NineOldAndroids,138.0,7585.0,,4.2898550724637685,2.0,4.358401398743044,1.434782608695652,1.0,0.7143627831660235,30.144927536231883,0.0,108.07199213964368
Meituan-Dianping/Robust,42.0,2953.0,,3.5238095238095237,2.0,3.624026161794434,1.2619047619047619,1.0,0.5436786985838643,17.357142857142858,3.5,35.64857020262228
s4kibs4mi/java-developer-roadmap,1.0,5.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,
flutter-webrtc/flutter-webrtc,90.0,8455.0,,6.655555555555556,3.0,11.558508817852957,1.2222222222222223,1.0,0.6833127794478923,40.0,0.0,234.15393956910128
apache/shiro,1029.0,36885.0,,5.043731778425656,3.0,5.246921653550112,1.7959183673469388,1.0,1.6197777076263895,19.843537414965986,1.0,80.65938018840244
janishar/android-mvp-architecture,146.0,4049.0,,5.815068493150685,3.0,6.530568359547629,1.3835616438356164,1.0,0.8073820953538472,14.10958904109589,0.0,36.023579114848395
dreamhead/moco,584.0,17905.0,,5.657534246575342,5.0,5.2549913949912765,1.5256849315068493,1.0,0.8258419748698549,34.570205479452056,1.0,363.29357950335776
square/android-times-square,47.0,2286.0,,4.553191489361702,4.0,5.656118313435299,1.2340425531914894,1.0,0.597559018640466,25.872340425531913,0.0,134.50854458413585
Tencent/GT,1064.0,56188.0,,3.7518796992481205,2.0,4.988650924231882,1.2913533834586466,1.0,0.6489592588086198,13.887218045112782,0.0,80.56938991289694
Snailclimb/guide-rpc-framework,97.0,2408.0,,4.690721649484536,4.0,4.151708545743216,1.2268041237113403,1.0,0.6535982876733113,1.2268041237113403,0.0,3.63863858079495
ThirtyDegreesRay/OpenHub,656.0,24549.0,,6.4939024390243905,4.0,7.502668798425282,1.6280487804878048,1.0,1.1782014384976365,32.92835365853659,1.0,130.03565942294534
robinhood/ticker,31.0,1581.0,,4.612903225806452,4.0,4.758693233475192,1.3225806451612903,1.0,0.7017642896867651,27.612903225806452,0.0,110.13103632169415
crate/crate,7612.0,441331.0,,7.544403573305307,5.0,10.977742867712506,1.6464792433000526,1.0,0.9882821304014611,50.38071466106148,1.0,697.1874362068583
Querz/mcaselector,542.0,37258.0,,6.7988929889298895,5.0,6.717301761102479,2.547970479704797,1.0,3.3091629824214768,23.232472324723247,1.0,173.43020089161803
pytorch/serve,251.0,18747.0,,5.800796812749004,3.0,7.263618888856284,1.4661354581673307,1.0,0.8999158880571502,63.91633466135458,3.0,327.6653734713382
awangdev/leet-code,82.0,1936.0,,2.0609756097560976,2.0,1.913871139899056,1.0,1.0,0.0,0.8048780487804879,0.0,2.2246599095905326
Ashok-Varma/BottomNavigation,30.0,2091.0,,7.533333333333333,5.5,7.8156930256544985,1.4333333333333333,1.0,0.7279320417946061,69.26666666666667,4.5,162.13594409573744
eirslett/frontend-maven-plugin,99.0,3712.0,,5.595959595959596,3.0,6.2464997413558745,1.7272727272727273,1.0,0.9456471903063652,7.05050505050505,1.0,28.254085396258287
AsamK/signal-cli,502.0,27821.0,,6.621513944223108,4.0,10.39576987222842,1.5657370517928286,1.0,2.1198287682189183,50.28486055776892,0.0,396.1518445772487
iterate-ch/cyberduck,7528.0,299723.0,,6.369287991498406,4.0,8.734160286857486,1.361317747077577,1.0,0.7918154240287975,65.91777364505845,0.0,1014.7875458763907
mywalkb/LSPosed_mod,447.0,24128.0,,5.574944071588367,3.0,7.230856800915113,1.6241610738255035,1.0,1.2642542072124774,50.20134228187919,0.0,327.8699631463978
BoCloud/folib,2633.0,116669.0,,6.824914546145082,4.0,8.237966392001704,1.346752753513103,1.0,0.766018090061766,41.883023167489554,1.0,489.001801783069
jlegewie/zotfile,0.0,0.0,,,,,,,,,,
jitsi/jitsi,3217.0,196435.0,,5.463786136151694,3.0,8.319753196326221,1.8927572272303388,1.0,2.525491999465441,39.3705315511346,0.0,211.32774433182058
jeasonlzy/ImagePicker,76.0,3685.0,,5.828947368421052,3.0,6.270328344182596,1.486842105263158,1.0,0.7744834158350383,23.07894736842105,0.0,115.56986494848267
google/open-location-code,67.0,2295.0,,4.955223880597015,3.0,6.2943766048003065,1.1791044776119404,1.0,0.45810456442753783,4.552238805970149,0.0,11.360862619416677
torakiki/pdfsam,645.0,19913.0,,6.95968992248062,5.0,6.389402126258123,1.4108527131782946,1.0,0.8847605836522714,4.964341085271318,0.0,22.8288317433343
failsafe-lib/failsafe,238.0,10026.0,,6.38655462184874,6.0,5.354298314639515,2.063025210084034,1.0,1.7430447944559295,19.176470588235293,1.0,56.37863961831832
bingoogolapple/BGARefreshLayout-Android,162.0,5450.0,,5.148148148148148,3.0,5.570800339728644,1.4074074074074074,1.0,0.7522682516424986,9.796296296296296,1.0,42.536376670264765
geoserver/geoserver,12546.0,783191.0,,7.349992029332058,5.0,8.677344529912899,1.8115734098517455,1.0,1.4685370270007976,43.862266857962695,1.0,396.36230271020406
apache/streampark,561.0,23736.0,,7.47415329768271,5.0,7.637767440117236,1.2816399286987523,1.0,0.6457289503034497,18.955436720142604,0.0,71.49857498477559
brianway/java-learning,753.0,10984.0,,1.0823373173970783,1.0,1.1256765615273552,1.2868525896414342,1.0,0.5131772129698502,0.5962815405046481,0.0,2.922598484115282
apache/fory,1910.0,102763.0,,4.883769633507853,3.0,8.00439235295807,2.1089005235602096,1.0,4.13885172536503,46.05968586387434,0.0,315.82867227902443
alibaba/fastjson2,9831.0,424617.0,,2.846404231512562,2.0,4.814758491090321,1.1927576034991354,1.0,1.5486588672190493,276.17719458854646,0.0,20257.793897862455
bjmashibing/InternetArchitect,696.0,44696.0,,4.639367816091954,3.0,4.574637827680429,1.1580459770114941,1.0,0.6813179594813643,67.54166666666667,0.0,350.19629190742074
mcxiaoke/android-volley,132.0,4965.0,,5.090909090909091,3.0,5.390767546441235,1.893939393939394,1.0,2.7580764836074865,15.818181818181818,0.0,94.16963888787103
camunda/camunda-bpm-platform,10746.0,547161.0,,6.3392890377815,4.0,7.839519696450345,1.6363297971338173,1.0,1.08609284092833,86.20956635026987,1.0,2097.6335070786854
ongakuer/CircleIndicator,45.0,1712.0,,6.511111111111111,5.0,5.141728672088186,1.6222222222222222,2.0,0.6838689696694591,8.511111111111111,1.0,22.812100280156567
grantland/android-autofittextview,8.0,470.0,,5.375,4.0,5.1530157605591915,1.375,1.0,0.5175491695067657,40.75,1.5,107.67112625291624
M66B/FairEmail,4248.0,244209.0,,4.931732580037664,3.0,8.40394979357024,1.2756591337099812,1.0,0.8131546145876837,33.51647834274953,0.0,506.3158237786423
aporter/coursera-android,572.0,17328.0,,4.195804195804196,4.0,3.6926750824532077,1.5227272727272727,1.0,0.6546406421260422,3.527972027972028,0.0,36.414825228270985
microsoft/malmo,278.0,19130.0,,7.0503597122302155,5.0,7.3546799766999165,2.143884892086331,2.0,2.716605311766015,12.848920863309353,1.0,30.403404157936436
nining377/dolby_beta,185.0,7302.0,,4.145945945945946,4.0,5.498546971829023,1.454054054054054,1.0,0.8204567241437628,7.951351351351351,1.0,49.918333423211166
dromara/hmily,877.0,27476.0,,5.400228050171037,4.0,4.892044603696368,1.2223489167616877,1.0,0.576996198668531,10.61345496009122,0.0,56.20524562804601
mybatis/spring-boot-starter,175.0,4434.0,,4.537142857142857,4.0,6.407390027322604,1.2228571428571429,1.0,0.5158887623380959,16.177142857142858,0.0,153.05384651918607
zendesk/maxwell,312.0,17755.0,,6.108974358974359,4.0,7.196885462439225,1.6217948717948718,1.0,0.8086585193231679,32.13782051282051,0.0,157.68758108167208
jboss-javassist/javassist,1110.0,83225.0,,3.3963963963963963,1.0,5.954560851768004,1.553153153153153,1.0,1.3544050177759617,43.90810810810811,0.0,313.8520304995921
LibrePDF/OpenPDF,1768.0,156521.0,,5.845022624434389,4.0,7.5344722283337875,1.8274886877828054,1.0,5.7397029697511215,91.4304298642534,1.0,595.9801092093732
JetBrains/fernflower,715.0,55513.0,,4.383216783216783,1.0,7.7653794813488535,1.2377622377622377,1.0,0.6324338514367843,33.485314685314684,0.0,405.39559577005
ChadCSong/ShineButton,24.0,988.0,,4.833333333333333,2.0,5.7002415407760045,1.625,1.0,0.8242255917447338,23.625,0.0,94.18197579801239
yhaolpz/FloatWindow,44.0,1473.0,,3.772727272727273,2.0,4.136415909341426,1.2727272727272727,1.0,0.5440432764778562,9.727272727272727,1.0,27.38219047446175
powermock/powermock,1267.0,32927.0,,3.366219415943173,2.0,3.9290784337888227,1.2423046566692975,1.0,0.6437280773748579,22.74427782162589,0.0,281.5587720840038
Jacksgong/JKeyboardPanelSwitch,50.0,1736.0,,5.2,3.0,5.066899385990914,1.3,1.0,0.46291004988627577,7.38,0.0,13.705190436398874
syncthing/syncthing-android,142.0,8424.0,,6.514084507042254,2.5,9.144029494542504,1.6901408450704225,1.0,1.1247259624727588,9.049295774647888,0.0,24.889921474161206
hugeterry/CoordinatorTabLayout,17.0,473.0,,5.294117647058823,3.0,5.565122481607581,1.411764705882353,1.0,0.5072996561958923,9.411764705882353,0.0,32.75488288700139
codingapi/tx-lcn,222.0,7767.0,,5.009009009009009,4.0,4.044985713291575,1.2117117117117118,1.0,0.6276060583499811,6.337837837837838,0.0,43.43777273619444
oddfar/campus-imaotai,218.0,7728.0,,6.339449541284404,5.0,5.741305080501828,1.4128440366972477,1.0,1.1695917533791738,20.376146788990827,1.0,78.43025478850834
jMonkeyEngine/jmonkeyengine,2515.0,195632.0,,7.65168986083499,5.0,8.231555412072815,1.4322067594433399,1.0,0.7003781375761993,68.40318091451292,1.0,450.18972009473833
jishenghua/jshERP,361.0,71607.0,,5.8448753462603875,3.0,9.954802445077924,1.3268698060941828,1.0,0.5411648005328835,1686.0138504155125,13.0,8282.610824111955
googlesamples/mlkit,197.0,10638.0,,7.730964467005077,5.0,8.486706626906575,1.5279187817258884,1.0,0.6742208152049676,9.527918781725889,0.0,36.96931273247769
bingoogolapple/BGABanner-Android,53.0,2123.0,,5.0,3.0,6.016004296234145,1.5849056603773586,2.0,0.6023659207386686,26.28301886792453,1.0,155.69501466235576
pedrovgs/AndroidWiFiADB,30.0,1096.0,,2.8666666666666667,2.0,3.1484351157616253,1.5,1.0,1.0747894741730137,12.133333333333333,0.0,23.720692746372652
lilishop/lilishop,1561.0,43397.0,,7.648302370275465,5.0,8.290244421301693,1.315823190262652,1.0,0.5758489647960989,13.66047405509289,0.0,93.97653843615328
JFormDesigner/FlatLaf,887.0,77047.0,,3.698985343855693,2.0,5.4910792714408805,3.549041713641488,2.0,4.2796722366451485,61.28072153325817,3.0,338.29965062370354
pqpo/SmartCropper,12.0,1021.0,,6.25,3.0,7.387027942155209,1.3333333333333333,1.0,0.49236596391733095,122.5,0.0,408.1208599957081
lukas-krecan/ShedLock,430.0,12941.0,,6.027906976744186,5.0,4.654913216620001,2.097674418604651,2.0,1.9658492677804957,7.676744186046512,0.0,26.562766738191137
gh0stkey/HaE,96.0,5970.0,,4.541666666666667,2.0,5.152243592367088,1.6770833333333333,1.0,1.5794388854851134,13.052083333333334,0.0,39.74163130486631
bitcoin-wallet/bitcoin-wallet,387.0,18379.0,,7.532299741602067,4.0,9.777624113174081,1.7131782945736433,1.0,1.1211148119156067,5.41343669250646,0.0,21.75117471243753
dinuscxj/LoadingDrawable,65.0,4428.0,,6.507692307692308,4.0,6.555348667603131,1.4461538461538461,1.0,0.531235859540316,15.830769230769231,1.0,27.99194595703447
DTStack/chunjun,1938.0,105622.0,,7.152218782249742,4.0,7.529946939270378,1.5448916408668731,1.0,0.7918644236768507,20.70485036119711,1.0,119.33554895504508
alibaba/Tangram-Android,574.0,24338.0,,5.219512195121951,3.0,7.129118504533606,1.6777003484320558,1.0,1.1435947765791323,23.21080139372822,0.0,121.15841023958048
code4craft/tiny-spring,106.0,1543.0,,3.0849056603773586,2.0,3.22525133617389,1.150943396226415,1.0,0.409237451858446,2.3679245283018866,0.0,6.314496506261057
qunarcorp/bistoury,1361.0,73638.0,,4.734019103600294,3.0,5.683031691146545,1.281410727406319,1.0,0.7302395313119664,21.41587068332109,1.0,119.18939024903268
Manabu-GT/ExpandableTextView,15.0,552.0,,5.133333333333334,4.0,6.034030478007532,1.7333333333333334,1.0,1.0997835284835873,11.8,0.0,39.39760688888894
oblac/jodd,728.0,26882.0,,3.98489010989011,3.0,4.467648309619279,1.4532967032967032,1.0,1.3649231669212998,12.949175824175825,0.0,59.228663265999494
orhanobut/hawk,26.0,834.0,,3.6153846153846154,2.0,4.243365862868043,1.0384615384615385,1.0,0.196116135138184,12.961538461538462,1.0,25.52407611527715
rubensousa/ViewPagerCards,9.0,240.0,,5.333333333333333,6.0,4.847679857416329,1.5555555555555556,2.0,0.5270462766947299,2.2222222222222223,0.0,3.70060055186242
jetty/jetty.project,15166.0,730465.0,,5.594026111037848,3.0,6.558878473432445,1.6270605301331926,1.0,1.5308381702056595,25.498087828036397,0.0,247.90935686563535
RipMeApp/ripme,320.0,19912.0,,5.0125,4.0,3.457738583648663,2.540625,2.0,1.2858914610221892,28.271875,4.0,94.41553168537791
camunda/camunda,17331.0,744033.0,,7.318619814205759,5.0,9.484462287997053,1.3806473948416134,1.0,1.059070925577113,30.30759909987883,1.0,241.31944685264608
knowm/XChange,4977.0,148611.0,,5.961824392204139,4.0,6.509187586595095,1.4860357645167772,1.0,0.8895245448683328,25.0042194092827,0.0,726.1790165031789
luckybilly/CC,120.0,4599.0,,4.966666666666667,4.0,4.738423900879465,1.2583333333333333,1.0,0.5575431299340838,16.316666666666666,0.0,129.75924593169424
tronprotocol/java-tron,1676.0,152421.0,,9.079355608591886,7.0,11.381693751772566,1.8156324582338903,1.0,2.036389903374043,82.70047732696898,1.0,1257.403126713318
Creators-of-Create/Create,2474.0,148662.0,,11.149151172190784,9.0,10.572453568167422,1.8043654001616816,2.0,1.2398088979306008,29.471705739692805,3.0,118.41126238668687
freeplane/freeplane,4108.0,195371.0,,4.564264849074975,3.0,6.374675098398334,1.5075462512171374,1.0,1.2289390653123762,45.90116845180136,1.0,507.0956598591284
uber/NullAway,581.0,25335.0,,4.746987951807229,2.0,9.10151628414432,1.2030981067125646,1.0,0.4842954772904611,57.62994836488812,0.0,358.7278226688327
xcltapestry/XCL-Charts,327.0,23397.0,,7.740061162079511,3.0,9.806237091046611,2.1773700305810397,1.0,1.5544439936930912,49.042813455657495,4.0,157.7981295678997
oldmanpushcart/greys-anatomy,240.0,10774.0,,4.066666666666666,3.0,4.3193315253245474,1.1541666666666666,1.0,0.5461766436610893,6.770833333333333,0.0,21.886584400232657
BoltsFramework/Bolts-Android,158.0,5144.0,,2.132911392405063,1.0,3.2635887994616133,1.0822784810126582,1.0,0.40640085437710677,19.0126582278481,0.0,150.34724085389553
jbloch/effective-java-3e-source-code,202.0,3018.0,,1.1287128712871286,1.0,1.080476828003917,1.188118811881188,1.0,0.6573408104152573,1.3267326732673268,0.0,3.4787454446221537
awaitility/awaitility,170.0,5473.0,,3.176470588235294,1.0,4.559083450367393,1.1941176470588235,1.0,0.5888214969819294,18.58235294117647,0.0,123.72993464864808
makovkastar/FloatingActionButton,27.0,1014.0,,5.666666666666667,3.0,7.620821679905854,1.8148148148148149,2.0,1.2101187811068235,37.592592592592595,1.0,182.60007988439972
NotFound9/interviewGuide,0.0,0.0,,,,,,,,,,
Yalantis/Phoenix,24.0,976.0,,4.333333333333333,2.5,4.824454613615987,1.6666666666666667,1.0,0.9630868246861536,7.541666666666667,0.0,19.167407043041145
lcodecorex/TwinklingRefreshLayout,151.0,6273.0,,4.28476821192053,2.0,4.778252795661762,1.3708609271523178,1.0,0.6594532486814119,36.271523178807946,0.0,214.68494540527163
JeremyLiao/LiveEventBus,308.0,7544.0,,3.1720779220779223,2.0,3.447077726690135,1.1103896103896105,1.0,0.3709603403244864,3.8214285714285716,0.0,16.551486994558456
Piasy/BigImageViewer,84.0,2513.0,,4.607142857142857,3.0,4.817182741988039,1.2857142857142858,1.0,0.5280431839639718,12.80952380952381,1.0,61.28827325292111
fishercoder1534/Leetcode,5146.0,140407.0,,1.5516906335017489,1.0,1.9557172568210135,1.0003886513797124,1.0,0.019712327109847574,0.2876020209871745,0.0,7.3904614937209985
mouredev/hello-java,55.0,823.0,,0.6363636363636364,0.0,1.0067114847204304,1.3272727272727274,1.0,0.7711114022064481,0.4727272727272727,0.0,2.0624917100129285
pingfangushi/screw,136.0,3941.0,,4.985294117647059,3.0,4.465481259149678,1.3529411764705883,1.0,0.7937665648521132,5.242647058823529,0.0,9.678916624046854
qstumn/BadgeView,35.0,1759.0,,4.3428571428571425,2.0,5.351980706149042,1.3142857142857143,1.0,0.5826626797035551,49.885714285714286,0.0,220.93860891107968
mercyblitz/tech-weekly,81.0,1385.0,,2.802469135802469,2.0,3.4074174718047825,1.0246913580246915,1.0,0.15614965913950216,2.123456790123457,0.0,9.841725859890355
rovo89/XposedInstaller,203.0,8980.0,,4.896551724137931,2.0,6.770212709342087,1.4187192118226601,1.0,0.8542522264016916,8.517241379310345,0.0,29.794900358984986
Dimezis/BlurView,30.0,939.0,,5.9,3.5,5.683308895353129,1.5,1.0,0.7310832774866962,7.0,1.0,14.20296229421998
zzhoujay/RichText,132.0,5185.0,,4.2727272727272725,2.0,5.84153450127894,1.446969696969697,1.0,0.8499159719525572,10.545454545454545,0.0,45.941609744312196
google/bundletool,882.0,54884.0,,9.420634920634921,7.0,8.703786306986718,1.2653061224489797,1.0,1.191112742632092,83.3219954648526,6.0,532.8484722555907
shuzijun/leetcode-editor,301.0,13448.0,,6.325581395348837,4.0,6.042100358665523,1.7375415282392026,1.0,1.1751110312517947,20.15282392026578,0.0,113.55097196266337
